mun_code,year,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12
39007,2009,84.93,34.53,59.46,71.69,33.21,39.33,26.29,22.25,24.22,96.1,53.24,108.07
39007,2010,108.37,107.65,75.08,103.36,87.22,89.22,24.04,93.45,73.18,60.63,112.65,99.85
39007,2011,47.52,32.96,114.01,23.57,24.02,34.49,27.51,8.5,40.77,58.15,29.33,34.31
39007,2012,11.57,107.78,16.41,80.02,63.83,9.18,16.08,9.74,131.9,57.87,82.32,70.61
39007,2013,99.03,111.03,120.22,59.8,93.25,39.54,24.47,41.37,30.6,138.06,113.21,10.32
39007,2014,81.86,90.48,71.35,69.7,63.83,47.16,157.49,37.35,70.55,31.76,73.9,117.46
39007,2015,31.99,123.03,96.22,71.37,105.71,33.47,18.51,29.79,50.29,107.35,47.26,2.03
39007,2016,43.87,98.85,86.07,35.69,67.4,80.84,31.28,68.85,40.16,86.06,85.03,16.03
39007,2017,35.04,70.26,21.88,43.5,50.3,15.86,22.18,23.1,126.5,28.09,139.34,47.39
39007,2018,16.68,208.28,109.65,28.96,57.04,94.7,32.66,42.68,51.82,55.04,68.38,41.83
39007,2019,48.71,30.28,26.68,78.34,182.83,5.72,143.67,32.2,103.31,56.44,108.91,76.64
39007,2020,10.31,8.51,57.09,31.77,34.53,39.88,45.11,41.77,69.41,81.3,19.99,80.47
39007,2021,47.54,21.16,19.81,47.16,45.99,23.58,33.67,34.7,36.83,68.54,63.31,70.57
39007,2022,56.46,23.69,13.38,67.2,26.83,41.31,22.16,31.45,97.54,20.95,109.37,67
39010,1991,47.7,60.41,26.2,141.45,148.15,45.07,19.18,18,35.47,70.61,142.08,15.67
39010,1992,41.86,31.2,29.07,45.61,56.62,38.57,24.7,13.43,27.45,112.48,47.28,85.31
39010,1993,15.95,3.75,83.3,62.2,23.04,25.42,58.47,34.13,62.07,49.56,93.71,60.18
39010,1994,68.26,26.61,4.1,137.8,36.12,158.68,45.11,11.73,65.96,37.56,47.13,70.29
39010,1995,38.84,47.85,62.02,27.9,94.17,143.13,43.08,110.29,64,10.56,45.98,113.12
39010,1996,61.49,68.87,64.58,83.93,101.15,37,29.74,41.44,112.3,134.67,69.8,88.33
39010,1997,54.16,44.3,38.82,94.49,26.91,74.38,30.95,67.13,21.12,63.33,101.18,125.08
39010,1998,37.03,37.78,35.9,33.81,87.69,18.1,30.31,52.38,53.53,76.19,51.08,100.41
39010,1999,30.66,56.31,26.63,74.45,52.83,93.91,41.55,69.34,48.17,75.34,206.81,93.38
39010,2000,23.13,14.56,24.89,58.74,40.51,46.55,47.47,27.35,65.82,146.61,89.76,55.38
39010,2001,135.88,42.86,75.98,105.23,67.04,40.86,34.36,36.7,70.54,11.88,92.04,41.77
39010,2002,23.42,63.46,14.49,145.67,90.3,47.04,128.15,180.08,151.56,59.33,64.84,154.63
39010,2003,102.02,33.57,37.35,67.46,10.08,54.42,17.49,24.95,62.32,82.19,82.07,58.93
39010,2004,62.12,111.45,90.82,117.8,56.52,57.01,91.68,31.97,60.98,62.44,119.73,99.42
39010,2005,38.12,55.29,34.08,93.96,43.86,52.68,48.61,142.67,84.63,193.45,108.8,91.97
39010,2006,35.61,48.16,61.81,76.01,71.71,33.3,42.33,124.94,72.63,21.6,20.25,30.52
39010,2007,7.49,39.15,121.88,18.31,71.63,45.22,17.81,45.79,70.3,125.08,30.14,65.85
39010,2008,27.47,23.04,120.18,42.23,81.44,100.95,56.86,27.86,62.67,18.44,128.35,102.46
39010,2009,84.85,38.19,70.91,92.12,35.6,47.25,39.22,34.77,44.09,88.55,54.46,119.88
39010,2010,103.14,117.67,94.35,112.77,96.58,81.86,34.79,110.69,75.01,69.32,118.02,87.89
39010,2011,57.84,37.39,134.94,28.81,24.92,78.74,28.67,12.27,33.03,53.38,32.19,29.86
39010,2012,10.88,129.21,21.57,93.69,81.42,7.95,27.17,17.28,144.79,70.99,89.68,67.28
39010,2013,106.83,129.11,128.66,85.66,93.96,43.01,29.27,55.06,26.92,106.22,120.34,11.25
39010,2014,83.57,98.57,77.92,90.63,84.85,78.18,211.1,48.45,73.25,24.95,86.2,119.79
39010,2015,32.51,178.49,109.46,78.23,116.57,49.25,18.99,41.53,39.7,110.3,56.99,1.54
39010,2016,38.18,110.89,94.35,39.34,91.23,95.96,40.96,84.48,44.24,109.97,79.59,17.03
39010,2017,38.21,78.05,15.97,38.93,44.59,20.57,34.99,31.71,108.47,33.65,181.49,47.01
39010,2018,17.28,230.46,114.38,40.08,82.61,104.71,52.99,57.32,99.59,86.16,79.1,37.76
39010,2019,56.04,30.91,31.6,98.16,244,7.53,111.59,47.53,86.42,68.67,152.97,71.95
39010,2020,14.41,9.84,69.45,41.89,52.52,38.17,74.98,48.01,72.09,72.76,27.9,114.34
39010,2021,52.18,27.9,23.07,53.24,56.54,24.09,58.76,49.75,37.43,82.11,89.6,68.97
39010,2022,51.16,28.78,16.77,80.38,46.85,44.46,22.24,44.53,125.28,39.6,117.41,63.53
39011,1991,40.92,48.94,21.33,122.29,135.49,50.47,16.68,17.33,45.56,54.06,128.54,12.66
39011,1992,30.36,34.29,26.62,45.41,41.76,41.99,24.75,22.62,34.75,107.31,44.3,82.29
39011,1993,9.91,3.71,82.22,82.22,11.28,46.06,58.63,47.29,82,59.32,73.83,50.16
39011,1994,61.42,16.93,4.03,126.33,44.6,127.05,43.51,9.58,67.86,33.3,57.14,56.49
39011,1995,38.37,49.78,57.02,24.22,97.42,142.56,37.94,97.54,67.12,15.94,39.07,107.69
39011,1996,61.57,54.17,45.18,77.49,79.58,38.82,32.21,30.55,125.4,109.73,67.6,99.34
39011,1997,50.87,37.97,30.44,76.01,26.72,68.31,41.34,56.38,20.62,64.39,88.82,116.46
39011,1998,32.75,19.06,23.34,38.54,80.91,17.97,38.27,30.87,57.01,83.86,39.73,73.44
39011,1999,30.25,45.18,31.59,68.23,68.5,95.87,35.37,58.64,38.29,66.04,165.8,77.04
39011,2000,21.02,12.99,27.38,38.64,29.93,25.43,45.37,31.78,65.14,154.13,90.41,43.58
39011,2001,131.89,30.55,70.99,78.25,50.22,50.95,26.36,20.59,74.58,12.02,85.68,30.4
39011,2002,18.51,59.06,14.57,119.9,77.35,48.71,123.86,199.04,115.37,55.14,65.69,110.54
39011,2003,83.38,28.29,41.1,51.55,19.8,47.94,16.9,24.77,53.36,77.17,75,56.37
39011,2004,56.8,110.18,96.14,101.29,45.12,42.65,44.91,34.55,67.57,61.59,96.2,79.13
39011,2005,25.22,42.52,25.02,90.42,42.09,31.97,48.31,144.9,72.39,162.03,94.8,87.97
39011,2006,35.81,40.27,57.38,61.43,77.21,18.07,34.83,88.57,63.22,17.3,25.92,22.61
39011,2007,16.31,37.15,109,10.57,67.62,49.82,20.29,49.91,74.8,102.75,23.91,54.26
39011,2008,30.43,25.8,93.72,52.67,80.06,145.31,62.67,37.83,81.33,21.61,114.74,78.94
39011,2009,77.96,37.88,59.06,78.77,39.02,42.92,49.84,41.7,29.4,81.57,57.4,114.78
39011,2010,85.81,116.48,72.24,96.12,89.74,93.85,50.56,105.09,78.8,57.91,115.11,89.79
39011,2011,35.24,41.11,101.73,25.18,33.32,47.74,38.56,10.76,55.59,56.43,28.22,31.63
39011,2012,9.12,92.92,10.84,85.28,71.67,8.94,14.81,14.3,147.5,77.65,81.7,67.25
39011,2013,91.66,125.25,139.51,68.61,102.57,45.8,30.02,55.69,37,109.58,118.82,9.58
39011,2014,89.36,95.56,60.04,66.51,52.64,54.83,221.27,61.03,60.75,27.92,84.13,108.31
39011,2015,26.11,124.53,94.09,67.38,85.04,37,14.52,36.91,41.43,110.36,47.6,1.58
39011,2016,45.05,118.4,84.8,35.15,93.16,93.35,26.27,93.62,43.04,93.37,77.52,13.11
39011,2017,26.56,94.81,14.21,38.74,65.02,19.87,31.08,23.39,123.7,44.4,152.43,46.03
39011,2018,13.99,195.36,112.31,30.4,62.44,105.57,68.22,55.5,73.11,67.64,59.09,33.13
39011,2019,38.74,26.93,26.49,83.49,182.02,9.58,157.84,49.34,102.67,63.63,139.75,71.95
39011,2020,17.26,9.78,49.3,31.15,45.07,50.28,57.03,40.4,67.12,69.44,23.66,92.69
39011,2021,43.86,25.2,16.21,51.8,50.51,20.73,44.89,32.72,61.62,55.45,75.07,69.53
39011,2022,45.82,14.58,14.71,65.19,36.9,39.14,38.65,46.1,153.82,26.12,111.39,65.63
39012,1991,44.05,54.56,24.93,131.62,142.25,47.25,18.49,17.15,40.77,63.43,134.65,13.76
39012,1992,36.8,32.37,27.73,46.19,49.59,40.67,25.89,17.94,31,112.16,43.91,84.6
39012,1993,13.05,3.47,82.84,71.94,18.03,33.88,58.66,40.58,73.27,55.47,84.32,54.97
39012,1994,64.88,22.29,4.22,134.24,40.36,144.2,46.98,11.27,64.91,35.96,52.7,63.47
39012,1995,36.91,48.58,59.22,26.37,95.93,142.81,39.59,103.21,64.44,12.9,42.31,110.42
39012,1996,61.56,63.36,55.26,82.2,91.03,37.98,30.81,36.9,117.06,124.8,68.06,92.52
39012,1997,53.05,38.8,35.61,85.03,26.54,73.74,35.16,63.19,20.18,62.4,93.48,120.33
39012,1998,35.35,29.85,30.63,36.5,85.82,18.38,35.18,42.55,55.11,80.43,44.02,87.45
39012,1999,30.23,50.98,30,71.02,62.61,94.92,38.36,66,43.6,70.04,187.87,84.25
39012,2000,22.18,13.4,26.69,51.54,35.71,38.33,46.2,30.68,65.97,149.57,90.62,50.58
39012,2001,133.25,37.03,74.54,92.73,60.38,45.62,32.07,31.38,72.09,12.07,89.52,36.24
39012,2002,20.97,61.54,14.33,135.2,84.46,47.14,125.06,187.88,132.96,57.03,65.01,133.88
39012,2003,93.1,30.74,38.95,60.45,14.17,50.61,17.3,24.83,56.87,80.17,80.62,57.75
39012,2004,59.57,112.37,95.59,109.27,51.43,51.54,72.28,32.47,63.18,61.92,109.54,89.54
39012,2005,31.2,48.21,30.05,93.84,43.93,43.63,50.05,144.37,77.06,177.96,100.8,89.68
39012,2006,35.28,45.3,59.7,69,72.67,27.07,38.82,108.85,70.3,19.52,24.04,26.83
39012,2007,11.59,37.91,115.92,14.58,69.12,47.57,19.56,46.92,68.5,113.38,27.89,59.8
39012,2008,29.02,24.09,107.36,46.64,82.06,123.51,61.95,32.94,70.38,20.05,122.56,92.8
39012,2009,80.7,37.58,65.89,86.47,36.8,45.66,44.23,38.86,39.53,83.5,56.89,118.04
39012,2010,94.42,117.42,84.92,104.45,93.33,85.03,43.57,108.83,77.35,65.55,116.59,87.41
39012,2011,46.57,39.42,119.86,27.87,28.94,66.96,34.5,12.05,40.4,54.29,30.21,29.74
39012,2012,9.82,112.22,16.27,90.9,78.42,8.25,21.38,18.59,146.78,76.32,85.57,66.67
39012,2013,99.88,127.72,134.41,79.97,100.82,44.58,29.05,56.1,32.14,105.09,117.82,10.55
39012,2014,86.96,98.1,69.72,80.81,69.88,69.01,212.74,55.35,67.53,25.53,85.55,113.06
39012,2015,28.8,155.54,101.93,72.44,103.55,45,17.39,39.42,38.85,111.67,52.55,1.55
39012,2016,41.03,114.65,90.02,36.92,92.9,96.23,34.7,87.01,47.45,102.31,78.19,14.91
39012,2017,31.96,86.4,14.94,38.59,54.7,20.28,34,27.75,114.13,40.29,168.85,46.51
39012,2018,15.48,212.9,114.57,35.92,74.16,103.92,61.16,55.96,86.72,78.09,68.8,34.8
39012,2019,47.47,28.91,28.3,92.44,218.67,8.83,127.91,52.02,92.7,65.92,152.63,71.35
39012,2020,15.96,10.43,62.92,37.37,50.1,47.53,68.26,45.81,71.39,71.15,27.02,110.26
39012,2021,48.92,27.73,19.8,54.39,53.66,22.67,54.56,43.77,51.85,69.41,86.83,69.96
39012,2022,47.7,22.81,16.18,76.68,46.99,44.67,31.5,47.93,141.48,36.93,115.06,65.68
39014,1991,45.21,57.39,21.06,139.63,142.75,47.67,18.97,17.74,37.83,55.56,137.61,18.27
39014,1992,33.97,32.19,27.45,48,46.13,38.7,24.07,14.29,32.78,103.03,53.44,81.99
39014,1993,13.47,4.32,83.33,71.62,10.34,43.32,48.83,39.32,69.16,53.09,86.48,60.32
39014,1994,62.35,20.52,3.71,129.5,35.25,134.51,39.57,10.32,81.42,37.09,49.61,60.8
39014,1995,50.17,49.05,63.61,25.33,92.36,137.2,37.69,95.8,65.91,16.61,42.68,106.96
39014,1996,67.03,54.85,48.72,70,85.39,38.64,28.76,28.25,129.17,110.8,67.67,103.93
39014,1997,58.09,46.95,30.72,85.51,25.71,57.35,38.69,58.56,25.42,68.82,96.95,120.37
39014,1998,34.09,19.64,25.42,35.9,79.36,17.49,34.15,37.03,57.02,75.31,53.41,84.09
39014,1999,32.76,48.86,28.75,64.73,52.16,93.1,47.35,62.33,42.64,77.92,177.54,91.14
39014,2000,23.3,15.84,24.73,43.29,22.34,25.25,55.24,23.73,52.91,146.92,82.68,46.41
39014,2001,136.08,34.37,69.18,79.85,48.79,47.6,21.8,24.52,89.56,11.87,86.56,39.47
39014,2002,19.59,57.78,14.11,114.31,73.52,45.56,127.93,206.84,134.52,57.6,61.25,124.91
39014,2003,90.41,30.24,35.28,54.23,19.4,45.26,14.11,23.56,54.96,78.32,69.89,56.04
39014,2004,58.81,104.74,83.72,105.29,43.54,38.72,47.87,36.19,60.97,67.45,93.36,93
39014,2005,32.66,54.7,24.82,84.53,41.85,32.53,42.45,124.5,78.58,172.86,108.11,88.25
39014,2006,38.57,41.97,58.87,59.56,79.51,16.49,30.71,100.89,61.06,20.31,21.68,24.17
39014,2007,16.48,39.61,112.44,10.58,71.44,43.02,17.48,50.94,82.57,110.11,24.65,57
39014,2008,33.38,27.68,105.48,48.49,79.54,108.16,46.53,35.36,70.02,20.7,113.31,87.89
39014,2009,84.68,37.1,61.59,79.38,33.11,39.64,37.96,31.15,28.5,94.4,62.43,123.31
39014,2010,100.61,114.76,74.09,101.53,89.31,93.83,33.53,98.64,78.64,65.76,115.75,105.66
39014,2011,45.91,35.84,109.64,24.15,27.55,42.08,31.04,9.05,51.86,61.08,30.32,33.38
39014,2012,12.17,101.49,14.02,80.51,67.25,10.28,16.55,12.61,141.02,71.68,86.24,76.63
39014,2013,98.94,121.69,134.47,64.02,94.99,46.19,29.17,45.3,37.85,133.93,125.67,10.81
39014,2014,85.92,95.22,66.69,68.79,61.14,49.92,192.68,48.57,73.91,31,80.97,120.36
39014,2015,29.46,126.25,96.78,68.82,97.88,34.81,17.05,37.4,51.25,112.42,49.88,2.76
39014,2016,51.16,109.72,85.11,35.5,80.22,81.64,26.2,80.07,40.23,92.99,85.2,16.33
39014,2017,33.33,83.51,19.43,43.02,56.61,16.21,26.08,24.91,133.36,35.38,151.22,49.54
39014,2018,18.75,210.77,112.53,30.24,58.47,100.42,51.14,51.19,69.57,63.92,69.69,41.43
39014,2019,45.11,30.32,26.12,80.62,190.43,6.85,154.96,38.62,113.78,61.6,124.3,76.69
39014,2020,13.77,10.07,54.1,30.54,38.25,43.21,47.7,41.43,70.82,79,21.68,85.77
39014,2021,45.19,23.31,17.53,49.95,47.3,21.7,36.08,33.09,47.67,63.14,70.17,72.3
39014,2022,52.99,19.51,13.54,66.6,31.61,41.69,29.62,35.65,123.32,23.2,111.46,70.86
39016,1991,42.32,53.94,21.14,130.7,139.19,47.39,16.15,16.85,40.64,59.13,132.86,14.56
39016,1992,34.48,33.32,27.32,43.67,46.45,38.33,22.61,16.66,30.15,104.67,44.03,80.53
39016,1993,12.56,3.81,80.96,70.89,13.39,35.12,56.9,37.61,70.8,51.95,81.74,54.41
39016,1994,63.83,20.14,3.62,128.82,40.9,136.61,39.16,10.06,67.24,33.01,51.28,62.54
39016,1995,38.77,48.18,58.98,24.55,94.55,142.02,41.57,101.35,63.92,13.32,41.95,108.18
39016,1996,60.74,58.13,53.39,77.75,91.12,36.34,30.85,33.24,113.76,115.8,67.2,91.92
39016,1997,51.73,43.48,32.65,84.47,26.3,65.05,35.81,59.43,20.42,63.03,94.58,120.94
39016,1998,33.93,26.43,27.88,34.94,81.3,17.22,32.41,40.12,53.21,77.68,44.56,83.66
39016,1999,29.72,49.54,27.25,69.89,58.09,92.84,35.05,62.02,42.3,67.3,177.92,84.63
39016,2000,21.6,13.84,25.42,45.15,31.98,29.98,45.11,27.27,63.31,147.78,86.7,46.86
39016,2001,132.95,35.54,71.76,91.06,53.39,45.42,27.39,25.13,69.7,11.5,86.44,33.78
39016,2002,20.48,58.9,14.18,130.03,81.49,46.49,125.91,189.39,128.53,55.17,63.59,129.87
39016,2003,91.34,29.92,38.86,57.4,14.28,48.53,17.2,23.32,58.28,77.21,75.09,55.66
39016,2004,57.54,107.82,91.25,109.16,49.45,46.68,56.43,32.22,62.49,61.05,104.81,85.17
39016,2005,31.04,49.14,29.38,90.06,41.71,42.56,45.88,139.48,76.65,172.99,101.31,87.86
39016,2006,34.65,41.96,58.24,64.51,74.71,23.69,37.7,103.12,65.1,18.27,21.55,24.89
39016,2007,11.28,38.11,112.44,12.21,68.82,48.12,18.22,48.36,75.17,109.91,24.87,59.67
39016,2008,27.62,24.31,105.64,46.43,76.47,115.72,56.14,33.32,72.52,19.41,119.06,85.59
39016,2009,80.34,37.02,62.92,81.19,37.86,43.04,42.05,34.32,29.47,84.72,53.6,111.86
39016,2010,93.2,116.35,80.68,104.27,90.57,90.23,39.58,105.27,73.06,58.56,114.74,87.62
39016,2011,44.76,38.89,115.67,25.17,28.3,55.39,31.62,10.71,45.91,54.71,29.72,31.49
39016,2012,9.39,107.94,15.46,85.33,71.21,8.18,19.15,13.33,139.68,70.33,83.35,65.52
39016,2013,97.92,124.98,131.79,71.77,94.23,42.07,28.94,54.45,31.53,107.06,118.43,9.83
39016,2014,84.29,93.83,65.84,74.66,67.06,60.59,219.87,51.74,62.77,26.29,83.33,113.37
39016,2015,29.44,144.12,97.94,73.68,96.13,38.42,15.45,35.16,41.88,104.84,51.14,1.53
39016,2016,40.56,111.69,87.87,36.25,90.72,95.12,31.22,88.85,38.92,98.68,77.36,13.64
39016,2017,30.5,84.02,14.79,37.77,53.35,19.8,32.35,26.68,114.77,37.61,161.18,44.18
39016,2018,14.9,209.8,110.62,33.91,66.26,102.54,58.8,52.36,81.43,70.92,67.5,35.65
39016,2019,46.25,27.78,29.37,86.88,200.16,8.08,139.32,43.58,92.63,65.21,137.98,71.26
39016,2020,15.67,8.95,55.32,35.61,47.31,40.44,63.42,41.44,67.39,70.49,24.53,96.74
39016,2021,47.03,25.35,19.54,50.22,53.41,21.87,49.22,39.17,46.9,67.87,77.35,68.17
39016,2022,49.06,20.46,15.41,68.73,36.76,39.34,29.65,42.16,136.95,29.24,113.2,62.27
40007,1991,43.41,76.97,26.19,129.87,164.82,44.07,19.63,25.41,29.26,82.01,154.8,25.4
40007,1992,45.82,36.95,44.92,67.76,65.05,53.99,24.52,12.91,30.19,112.94,49.56,92.38
40007,1993,25.38,4.99,86.31,56.42,32.62,25.51,53.52,33.8,45.03,52.49,104.76,63.15
40007,1994,75.38,35.33,4.31,138.16,30.35,174.03,38.05,11.66,88.13,47.03,37.87,75.74
40007,1995,44.31,50.57,82.6,36.3,93.81,132.15,37.76,102.4,93.73,14.69,50.83,113.86
40007,1996,69.43,78.54,65.33,75.21,100.63,31.93,27.05,42.5,125.23,144.09,67.47,103.25
40007,1997,56.51,60.79,42.17,109.07,35.93,58.94,24.67,62.4,24.72,77.11,115.69,133.01
40007,1998,38.27,42.72,40.87,38.4,83.45,17.1,26.05,41.9,70.64,76.8,72.64,114.32
40007,1999,30.69,64.45,25.18,87.04,42.48,103.9,71.42,71.4,53.7,92.27,230.85,113.15
40007,2000,27.38,16.86,29.99,73.42,35.81,41.97,39.18,18.61,58.36,140.65,83.23,59
40007,2001,154.87,49.98,71.31,115.52,83.51,37.32,23.13,32.32,80.4,14.3,97.26,50.79
40007,2002,28.53,70.18,19.02,123.58,94.26,39.52,123.11,180.93,121.18,60.6,58.35,183.67
40007,2003,114.37,37.54,35.92,64.27,14.23,48.14,13.07,33.2,62.21,93.79,76.35,56.19
40007,2004,62.38,86.4,84.17,125.86,59.89,64.21,58.77,34.1,62.45,82.88,119.93,120.54
40007,2005,59.92,73.39,32.63,103.04,55.78,47.54,45.82,109.84,102.26,188.09,139.46,105.95
40007,2006,44.83,53.48,73.78,77.96,73.73,33.12,35.82,84.76,103.09,26.78,19.17,38.16
40007,2007,8.54,45.73,117.66,20.54,63.96,40.38,17.93,51.26,77.26,123.55,35.17,71.54
40007,2008,28.4,29.11,144.79,56.75,72.38,78.4,37.69,27.14,66.21,18.49,122.6,121.59
40007,2009,105.7,43.05,69.6,85.27,35.58,61.93,30.1,32.29,47.24,108.35,51.47,122.73
40007,2010,130.57,117.12,98.66,112.95,109.26,93.96,31.11,90.3,77.05,69.78,123.04,100.07
40007,2011,78.97,37.35,151.5,37.02,33.92,69.57,43.2,11.71,37.3,60.3,34.11,42.77
40007,2012,17.19,157.23,25.55,105.73,86.83,10.81,28.96,12.6,143.84,84.82,108.53,69.4
40007,2013,117.07,121.9,127.39,71.82,104.48,41.44,28.04,89.34,22.28,136.45,144.43,19.55
40007,2014,91.94,101.22,84.26,92.49,92.53,76.55,192.85,42.59,112.47,42.05,86.36,117.09
40007,2015,45.98,171.3,117.4,85.5,137.65,47.09,15.95,52.16,49,129.12,52.9,1.04
40007,2016,44.38,108.72,107.71,54.63,81.78,96.07,48.22,80.72,54.64,126.05,94.74,16.5
40007,2017,57.43,80.01,27.12,48.92,52.89,23.15,41.38,26.89,133.55,28.57,158.65,57.26
40007,2018,20.69,240.7,118.79,42.87,98.55,104.83,39.15,52.74,87.99,77.73,87.65,43.81
40007,2019,74.13,37.04,38.19,95.28,233.18,12.22,118.56,42.62,103.19,69.63,128.29,77.03
40007,2020,14.14,9.26,90.68,44.92,52.52,65.86,53.73,75.35,81.49,90.44,33.68,104.01
40007,2021,60.76,30.66,25.21,66.2,57.18,31.65,56.16,52.49,40.22,124.07,90.24,84.74
40007,2022,61.36,34.59,17.44,86.7,52.48,44.22,21.85,54.68,95.71,26.56,127.24,86.03
40012,1991,47.64,67.62,25.57,140.74,155.73,44.42,18.68,21.98,31.6,76.11,146.9,19.08
40012,1992,44.26,33.53,34.96,52.77,61.1,43.85,23.74,11.9,26.33,113.31,48.79,87.94
40012,1993,19.9,4.48,84.14,57.75,27.74,23.13,56.24,28.86,51.9,49.48,99.69,63.27
40012,1994,71.14,29.54,4.17,138.95,31.89,163.06,40.18,12.2,75,40.73,42.24,75.6
40012,1995,41.22,49.3,69.7,29.7,91.87,142.04,43.86,107.01,76.5,11.28,48.14,114.31
40012,1996,63.96,71.57,68.41,80.96,105.86,36.35,29.59,41,113.59,137.53,71.14,90.44
40012,1997,55.85,53.69,40.71,102.71,30.88,66.17,29.05,67.38,22.83,68.15,109.08,129.82
40012,1998,37.97,41.09,39.1,35.47,86.69,16.84,26.29,50.9,61.55,75.28,61.23,108.18
40012,1999,31.05,60.08,25.86,81.2,46.56,96.84,48.7,72.19,51.07,77.47,216.95,102.92
40012,2000,24.54,15.55,26.93,65.17,38.88,45.3,44.78,22.44,62.82,144.5,90.66,57.18
40012,2001,142.9,47.2,75.46,113.61,76.62,37.92,31.58,35.31,73.97,13.24,93.52,46.09
40012,2002,26.08,65.74,14.85,141.84,95.25,43.17,126.42,174.15,142.98,58.88,63.55,170.88
40012,2003,108.45,35.96,37.16,68.46,10.7,55.47,16.12,26.73,63.13,87.28,78.88,57.94
40012,2004,62.96,101.01,87.29,124.33,60.59,59.71,77.73,32.79,60.98,68.02,122.45,107.25
40012,2005,48.32,62.86,36.81,97.96,48.11,55.35,48.05,130.06,90.72,193.66,122.44,99.59
40012,2006,38.88,50.15,65.21,78.42,71.66,33.83,41.34,112.02,81.99,23.1,17.56,34.39
40012,2007,6.8,42.78,119.13,19.38,70.19,44.63,18.24,47.97,75.58,126.82,32.68,70.76
40012,2008,27.03,24.11,132.11,47.05,77.24,83.35,45.71,26.75,62.29,18.28,128.79,110.04
40012,2009,93.71,38.96,71.58,92.4,36.21,51.72,33.21,30.4,42.11,95.02,52.88,119.35
40012,2010,114.25,118.27,99,115.9,102.12,87.03,29.25,102.3,72.25,68.19,121.32,90.44
40012,2011,68.59,37.14,144.66,31.66,26.84,77.46,34.1,11.63,32.39,55.5,32.87,34.37
40012,2012,13.14,143.12,24.81,98.07,83.47,9.24,28.76,15.21,136.55,72.65,98.95,67.48
40012,2013,113.11,127.09,126.39,79.56,93.24,40.47,27.85,65.9,24.18,112.62,129.79,14.63
40012,2014,85.91,98.17,79.45,92.08,87.78,76.96,214.3,42.2,83.56,29.95,87.15,120.77
40012,2015,38.82,181.55,112.94,83.41,125.13,46.64,17.09,45.34,43.93,114.06,56.45,1.39
40012,2016,39.65,110.4,100.39,45.43,88.88,93.52,42.72,81.75,43.25,115.62,85.64,16.26
40012,2017,46.1,75.1,20,42.85,43.73,22.89,37.4,32.17,116.04,30.1,177.31,49.18
40012,2018,19.5,239.38,114.57,42.93,91.79,103.06,46.1,52.01,96.46,84.8,85.45,41.04
40012,2019,64.37,33.46,36.09,99.21,241.8,9.39,112.03,42.61,86.32,70.24,144.24,74.45
40012,2020,14.46,9.09,78.26,45.02,55,43.9,71.01,58.29,74.7,79.28,30.28,109.84
40012,2021,56.36,28.97,25.19,56.72,59.75,27.03,60.42,51.64,32.74,101.88,90.07,73.81
40012,2022,56.1,32.13,17.19,81.88,47.53,41.44,18.96,46.83,111.53,34.55,122.12,69.84
40018,1991,38.43,76.6,24.02,126.69,161.52,42.95,18.83,22.46,30.35,77.16,152.85,27.4
40018,1992,43.46,36.44,44.82,67.43,60.88,51.3,23.27,10.85,30.94,104.47,47.08,87.12
40018,1993,25,4.72,84.06,54.31,26.32,25.02,49.77,35.09,45.28,50.35,101.92,62.01
40018,1994,73.96,35.17,3.57,134.36,32.27,170.93,34.1,9.87,87.2,45.24,36.37,70.25
40018,1995,45.15,49.08,83.57,37.08,93.92,123.52,35.24,99.01,88.3,15.61,50,108.94
40018,1996,69.33,76.63,58.95,70.33,96.86,27.2,25.06,40.23,121.52,138.1,62.02,105.12
40018,1997,55.11,60.08,39.27,106.84,34.3,53.35,21.22,57.3,24.07,76.31,113,130.69
40018,1998,36.73,39.27,38.1,35.97,78.06,17.16,25.15,38.49,64.16,73.67,70.65,109.04
40018,1999,29.63,63.54,22.51,81.99,38.84,101.11,75.06,64.96,53.09,96.25,222.22,112.04
40018,2000,27.36,17.37,28.51,70.36,30.49,36.02,37.91,16.68,54.74,133.18,73.76,56.36
40018,2001,153.5,47.29,67.56,109.31,72.24,37.27,17.09,29.01,78.01,12.92,94.78,48.53
40018,2002,27.19,66.86,20.63,112.93,86.17,37.92,122.53,188.03,114.08,60.22,53.6,175.32
40018,2003,112.05,35.37,33.12,59.96,13.33,38.2,12.37,32.79,61.24,89.9,73.33,53.7
40018,2004,59.41,82.27,79.82,121.71,54.76,60.17,49.95,31.57,58.27,85.41,111.9,118.77
40018,2005,57.58,75.07,27.53,98.24,54.47,42.14,39.61,97.66,101.22,181.65,138.36,99.09
40018,2006,43.52,51.44,74.3,69.24,74.84,30.07,32.45,80.24,103.17,26.76,19.45,34.75
40018,2007,8.22,44.42,116.43,17.85,60.92,37.79,15.15,50.68,76.13,116.08,31.57,67.41
40018,2008,28.06,30.98,142.6,55.44,68.05,71.57,35.61,27.18,65.29,18.02,115.52,117.41
40018,2009,103.77,43.55,66.75,76.38,34.1,60.83,27.37,29.34,43.66,111.09,48.79,118.34
40018,2010,131.4,113.97,92.49,109.73,104.98,94.09,29.4,86.52,76.48,66.16,118.92,103.54
40018,2011,74.83,35.85,145.81,35.06,33.08,56.22,38.42,11.11,39.25,60.41,34.25,44.44
